148.421,0
149.825,0
151.345,0
152.398,0
153.918,0
155.088,0
156.608,0
157.778,1.393
158.83,2.144
159.064,3.537
159.181,6.752
159.649,13.612
160.117,23.58
161.053,38.049
161.52,52.09
161.871,62.487
162.69,72.347
163.392,77.814
164.678,81.565
166.082,83.601
167.602,85.316
169.474,86.495
171.462,87.889
173.45,88.317
175.322,88.746
177.895,88.96
180.585,89.282
183.392,89.389
187.719,89.603
191.345,89.818
194.269,89.818
197.895,90.032
201.637,90.247
207.368,90.568
211.579,90.675
215.673,90.997
219.766,91.318
224.094,91.533
228.655,91.426
233.216,91.64
238.947,91.961
243.509,92.176
248.304,92.283
252.164,92.39
256.257,92.605
260.936,92.712
265.38,92.819
270.058,92.926
276.608,93.14
283.86,93.462
289.24,93.676
294.269,93.783
297.544,93.891
299.298,93.783